datetime,open,high,low,close,volume
2026-05-11 20:00:00,4733.321,4737.849,4729.737,4735.179,1633
2026-05-11 20:15:00,4735.02,4735.506,4733.38,4735.177,894
2026-05-11 20:30:00,4735.235,4738.629,4734.799,4737.691,744
2026-05-11 20:45:00,4737.63,4737.815,4732.386,4735.221,966
2026-05-11 22:00:00,4739.55,4743.74,4738.218,4738.968,1137
2026-05-11 22:15:00,4739.305,4741.887,4737.536,4739.638,975
2026-05-11 22:30:00,4739.576,4745.2,4738.832,4744.659,1099
2026-05-11 22:45:00,4744.65,4755.104,4744.074,4751.011,1797
2026-05-11 23:00:00,4750.795,4754.524,4745.926,4751.016,1568
2026-05-11 23:15:00,4750.976,4754.832,4750.815,4753.05,1206
2026-05-11 23:30:00,4752.68,4759.54,4751.376,4755.817,1742
2026-05-11 23:45:00,4755.817,4770.12,4755.345,4767.638,2212
2026-05-12 00:00:00,4767.555,4769.971,4758.697,4766.764,4025
2026-05-12 00:15:00,4767.202,4773.624,4753.131,4762.447,4399
2026-05-12 00:30:00,4762.383,4763.906,4757.314,4757.709,2690
2026-05-12 00:45:00,4757.805,4762.051,4748.35,4749.388,3406
2026-05-12 01:00:00,4749.452,4755.516,4742.087,4746.07,6936
2026-05-12 01:15:00,4746.281,4751.616,4733.655,4735.365,5193
2026-05-12 01:30:00,4735.298,4738.936,4720.088,4729.283,5641
2026-05-12 01:45:00,4729.214,4731.481,4723.628,4727.248,4119
2026-05-12 02:00:00,4727.18,4733.81,4725.3,4731.499,3634
